, "id", "k", "i", "j", "f", "Active"
618, 618, 1, 11, 8, 40.43494, 1
619, 619, 1, 11, 9, 52.94476, 1
620, 620, 1, 11, 10, 64.46616, 1
621, 621, 1, 11, 11, 75.04916, 1
622, 622, 1, 11, 12, 84.73608, 1
623, 623, 1, 11, 13, 93.56733, 1
624, 624, 1, 11, 14, 101.5863, 1
625, 625, 1, 11, 15, 108.8405, 1
626, 626, 1, 11, 16, 115.38, 1
627, 627, 1, 11, 17, 121.2559, 1
628, 628, 1, 11, 18, 126.5176, 1
629, 629, 1, 11, 19, 131.2121, 1
630, 630, 1, 11, 20, 135.3828, 1
631, 631, 1, 11, 21, 139.069, 1
632, 632, 1, 11, 22, 142.3058, 1
633, 633, 1, 11, 23, 145.1242, 1
634, 634, 1, 11, 24, 147.5513, 1
635, 635, 1, 11, 25, 149.6101, 1
636, 636, 1, 11, 26, 151.3203, 1
637, 637, 1, 11, 27, 152.6981, 1
638, 638, 1, 11, 28, 153.7565, 1
639, 639, 1, 11, 29, 154.5055, 1
640, 640, 1, 11, 30, 154.9521, 1
641, 641, 1, 11, 31, 155.1005, 1
642, 642, 1, 11, 32, 154.952, 1
643, 643, 1, 11, 33, 154.5054, 1
644, 644, 1, 11, 34, 153.7565, 1
645, 645, 1, 11, 35, 152.6981, 1
646, 646, 1, 11, 36, 151.3204, 1
647, 647, 1, 11, 37, 149.6103, 1
648, 648, 1, 11, 38, 147.5515, 1
649, 649, 1, 11, 39, 145.1245, 1
650, 650, 1, 11, 40, 142.3061, 1
651, 651, 1, 11, 41, 139.0693, 1
652, 652, 1, 11, 42, 135.383, 1
653, 653, 1, 11, 43, 131.2123, 1
654, 654, 1, 11, 44, 126.5177, 1
655, 655, 1, 11, 45, 121.2559, 1
656, 656, 1, 11, 46, 115.3798, 1
657, 657, 1, 11, 47, 108.8403, 1
658, 658, 1, 11, 48, 101.5864, 1
659, 659, 1, 11, 49, 93.56769, 1
660, 660, 1, 11, 50, 84.73611, 1
661, 661, 1, 11, 51, 75.04903, 1
662, 662, 1, 11, 52, 64.46613, 1
663, 663, 1, 11, 53, 52.94496, 1
664, 664, 1, 11, 54, 40.43493, 1
665, 665, 1, 11, 55, 26.90299, 1
666, 666, 1, 11, 56, 12.58755, 1
667, 667, 1, 11, 57, 0.0, 1
668, 668, 1, 11, 58, -999.0, 0
669, 669, 1, 11, 59, -999.0, 0
670, 670, 1, 11, 60, -999.0, 0
671, 671, 1, 11, 61, -999.0, 0
672, 672, 1, 12, 1, -999.0, 0
673, 673, 1, 12, 2, -999.0, 0
674, 674, 1, 12, 3, -999.0, 0
675, 675, 1, 12, 4, 0.0, 1
676, 676, 1, 12, 5, 9.764778, 1
677, 677, 1, 12, 6, 21.9171, 1
678, 678, 1, 12, 7, 34.87741, 1
679, 679, 1, 12, 8, 47.55489, 1
680, 680, 1, 12, 9, 59.56411, 1
681, 681, 1, 12, 10, 70.79142, 1
682, 682, 1, 12, 11, 81.21214, 1
683, 683, 1, 12, 12, 90.83172, 1
684, 684, 1, 12, 13, 99.66898, 1
685, 685, 1, 12, 14, 107.7512, 1
686, 686, 1, 12, 15, 115.1118, 1
687, 687, 1, 12, 16, 121.7884, 1
688, 688, 1, 12, 17, 127.8212, 1
689, 689, 1, 12, 18, 133.2504, 1
690, 690, 1, 12, 19, 138.1155, 1
691, 691, 1, 12, 20, 142.4541, 1
692, 692, 1, 12, 21, 146.3012, 1
693, 693, 1, 12, 22, 149.6885, 1
694, 694, 1, 12, 23, 152.6447, 1
695, 695, 1, 12, 24, 155.1953, 1
696, 696, 1, 12, 25, 157.3624, 1
697, 697, 1, 12, 26, 159.1648, 1
698, 698, 1, 12, 27, 160.6184, 1
699, 699, 1, 12, 28, 161.7359, 1
700, 700, 1, 12, 29, 162.5271, 1
701, 701, 1, 12, 30, 162.999, 1
702, 702, 1, 12, 31, 163.1558, 1
703, 703, 1, 12, 32, 162.9989, 1
704, 704, 1, 12, 33, 162.527, 1
705, 705, 1, 12, 34, 161.7357, 1
706, 706, 1, 12, 35, 160.6183, 1
707, 707, 1, 12, 36, 159.1648, 1
708, 708, 1, 12, 37, 157.3624, 1
709, 709, 1, 12, 38, 155.1955, 1
710, 710, 1, 12, 39, 152.6449, 1
711, 711, 1, 12, 40, 149.6887, 1
712, 712, 1, 12, 41, 146.3014, 1
713, 713, 1, 12, 42, 142.4543, 1
714, 714, 1, 12, 43, 138.1156, 1
715, 715, 1, 12, 44, 133.2505, 1
716, 716, 1, 12, 45, 127.8213, 1
717, 717, 1, 12, 46, 121.7885, 1
718, 718, 1, 12, 47, 115.1116, 1
719, 719, 1, 12, 48, 107.7512, 1
720, 720, 1, 12, 49, 99.66933, 1
721, 721, 1, 12, 50, 90.83207, 1
722, 722, 1, 12, 51, 81.21213, 1
723, 723, 1, 12, 52, 70.79169, 1
724, 724, 1, 12, 53, 59.56434, 1
725, 725, 1, 12, 54, 47.55518, 1
726, 726, 1, 12, 55, 34.87756, 1
727, 727, 1, 12, 56, 21.91739, 1
728, 728, 1, 12, 57, 9.764546, 1
729, 729, 1, 12, 58, 0.0, 1
730, 730, 1, 12, 59, -999.0, 0
731, 731, 1, 12, 60, -999.0, 0
732, 732, 1, 12, 61, -999.0, 0
733, 733, 1, 13, 1, -999.0, 0
734, 734, 1, 13, 2, -999.0, 0
735, 735, 1, 13, 3, -999.0, 0
736, 736, 1, 13, 4, 0.0, 1
737, 737, 1, 13, 5, 15.62728, 1
738, 738, 1, 13, 6, 28.88562, 1
739, 739, 1, 13, 7, 41.55511, 1
740, 740, 1, 13, 8, 53.7539, 1
741, 741, 1, 13, 9, 65.3734, 1
742, 742, 1, 13, 10, 76.33069, 1
743, 743, 1, 13, 11, 86.58378, 1
744, 744, 1, 13, 12, 96.11768, 1
745, 745, 1, 13, 13, 104.9343, 1
746, 746, 1, 13, 14, 113.0471, 1
747, 747, 1, 13, 15, 120.4773, 1
748, 748, 1, 13, 16, 127.2522, 1
749, 749, 1, 13, 17, 133.4023, 1
750, 750, 1, 13, 18, 138.9605, 1
751, 751, 1, 13, 19, 143.9597, 1
752, 752, 1, 13, 20, 148.4322, 1
753, 753, 1, 13, 21, 152.409, 1
754, 754, 1, 13, 22, 155.9188, 1
755, 755, 1, 13, 23, 158.9881, 1
756, 756, 1, 13, 24, 161.6407, 1
757, 757, 1, 13, 25, 163.8976, 1
758, 758, 1, 13, 26, 165.7768, 1
759, 759, 1, 13, 27, 167.2937, 1
760, 760, 1, 13, 28, 168.4606, 1
761, 761, 1, 13, 29, 169.2873, 1
762, 762, 1, 13, 30, 169.7805, 1
763, 763, 1, 13, 31, 169.9444, 1
764, 764, 1, 13, 32, 169.7804, 1
765, 765, 1, 13, 33, 169.2871, 1
766, 766, 1, 13, 34, 168.4604, 1
767, 767, 1, 13, 35, 167.2935, 1
768, 768, 1, 13, 36, 165.7767, 1
769, 769, 1, 13, 37, 163.8975, 1
770, 770, 1, 13, 38, 161.6407, 1
771, 771, 1, 13, 39, 158.9882, 1
772, 772, 1, 13, 40, 155.9189, 1
773, 773, 1, 13, 41, 152.4091, 1
774, 774, 1, 13, 42, 148.4323, 1
775, 775, 1, 13, 43, 143.9597, 1
776, 776, 1, 13, 44, 138.9606, 1
777, 777, 1, 13, 45, 133.4025, 1
778, 778, 1, 13, 46, 127.2524, 1
779, 779, 1, 13, 47, 120.4775, 1
780, 780, 1, 13, 48, 113.0471, 1
781, 781, 1, 13, 49, 104.9345, 1
782, 782, 1, 13, 50, 96.11814, 1
783, 783, 1, 13, 51, 86.58415, 1
784, 784, 1, 13, 52, 76.33093, 1
785, 785, 1, 13, 53, 65.3737, 1
786, 786, 1, 13, 54, 53.75447, 1
787, 787, 1, 13, 55, 41.55544, 1
788, 788, 1, 13, 56, 28.88592, 1
789, 789, 1, 13, 57, 15.62752, 1
790, 790, 1, 13, 58, 0.0, 1
791, 791, 1, 13, 59, -999.0, 0
792, 792, 1, 13, 60, -999.0, 0
793, 793, 1, 13, 61, -999.0, 0
794, 794, 1, 14, 1, -999.0, 0
795, 795, 1, 14, 2, -999.0, 0
796, 796, 1, 14, 3, 0.0, 1
797, 797, 1, 14, 4, 9.549399, 1
798, 798, 1, 14, 5, 22.22746, 1
799, 799, 1, 14, 6, 34.85568, 1
800, 800, 1, 14, 7, 47.11924, 1
801, 801, 1, 14, 8, 58.94525, 1
802, 802, 1, 14, 9, 70.2559, 1
803, 803, 1, 14, 10, 80.98411, 1
804, 804, 1, 14, 11, 91.08418, 1
805, 805, 1, 14, 12, 100.5305, 1
806, 806, 1, 14, 13, 109.3135, 1
807, 807, 1, 14, 14, 117.4359, 1
808, 808, 1, 14, 15, 124.9093, 1
809, 809, 1, 14, 16, 131.7524, 1
810, 810, 1, 14, 17, 137.9882, 1
811, 811, 1, 14, 18, 143.6431, 1
812, 812, 1, 14, 19, 148.7447, 1
813, 813, 1, 14, 20, 153.321, 1
814, 814, 1, 14, 21, 157.3994, 1
815, 815, 1, 14, 22, 161.006, 1
816, 816, 1, 14, 23, 164.1653, 1
817, 817, 1, 14, 24, 166.8994, 1
818, 818, 1, 14, 25, 169.2283, 1
819, 819, 1, 14, 26, 171.1694, 1
820, 820, 1, 14, 27, 172.7374, 1
821, 821, 1, 14, 28, 173.9444, 1
822, 822, 1, 14, 29, 174.7998, 1
823, 823, 1, 14, 30, 175.3104, 1
824, 824, 1, 14, 31, 175.4801, 1
825, 825, 1, 14, 32, 175.3103, 1
826, 826, 1, 14, 33, 174.7997, 1
827, 827, 1, 14, 34, 173.9443, 1
828, 828, 1, 14, 35, 172.7373, 1
829, 829, 1, 14, 36, 171.1693, 1
830, 830, 1, 14, 37, 169.2282, 1
831, 831, 1, 14, 38, 166.8993, 1
832, 832, 1, 14, 39, 164.1651, 1
833, 833, 1, 14, 40, 161.0059, 1
834, 834, 1, 14, 41, 157.3994, 1
835, 835, 1, 14, 42, 153.321, 1
836, 836, 1, 14, 43, 148.7447, 1
837, 837, 1, 14, 44, 143.6432, 1
838, 838, 1, 14, 45, 137.9884, 1
839, 839, 1, 14, 46, 131.7527, 1
840, 840, 1, 14, 47, 124.9098, 1
841, 841, 1, 14, 48, 117.4362, 1
842, 842, 1, 14, 49, 109.3137, 1
843, 843, 1, 14, 50, 100.5308, 1
844, 844, 1, 14, 51, 91.08465, 1
845, 845, 1, 14, 52, 80.98438, 1
846, 846, 1, 14, 53, 70.25643, 1
847, 847, 1, 14, 54, 58.94571, 1
848, 848, 1, 14, 55, 47.1199, 1
849, 849, 1, 14, 56, 34.85616, 1
850, 850, 1, 14, 57, 22.22798, 1
851, 851, 1, 14, 58, 9.549185, 1
852, 852, 1, 14, 59, 0.0, 1
853, 853, 1, 14, 60, -999.0, 0
854, 854, 1, 14, 61, -999.0, 0
855, 855, 1, 15, 1, -999.0, 0
856, 856, 1, 15, 2, -999.0, 0
857, 857, 1, 15, 3, 0.0, 1
858, 858, 1, 15, 4, 14.47365, 1
859, 859, 1, 15, 5, 27.30344, 1
860, 860, 1, 15, 6, 39.6087, 1
861, 861, 1, 15, 7, 51.53751, 1
862, 862, 1, 15, 8, 63.06659, 1
863, 863, 1, 15, 9, 74.13382, 1
864, 864, 1, 15, 10, 84.67749, 1
865, 865, 1, 15, 11, 94.64944, 1
866, 866, 1, 15, 12, 104.0176, 1
867, 867, 1, 15, 13, 112.7644, 1
868, 868, 1, 15, 14, 120.8849, 1
869, 869, 1, 15, 15, 128.3834, 1
870, 870, 1, 15, 16, 135.272, 1
871, 871, 1, 15, 17, 141.568, 1
872, 872, 1, 15, 18, 147.2926, 1
873, 873, 1, 15, 19, 152.4692, 1
874, 874, 1, 15, 20, 157.1226, 1
875, 875, 1, 15, 21, 161.2771, 1
876, 876, 1, 15, 22, 164.9568, 1
877, 877, 1, 15, 23, 168.1843, 1
878, 878, 1, 15, 24, 170.9806, 1
879, 879, 1, 15, 25, 173.3647, 1
880, 880, 1, 15, 26, 175.3532, 1
881, 881, 1, 15, 27, 176.9605, 1
882, 882, 1, 15, 28, 178.1983, 1
883, 883, 1, 15, 29, 179.0759, 1
884, 884, 1, 15, 30, 179.5998, 1
885, 885, 1, 15, 31, 179.774, 1
886, 886, 1, 15, 32, 179.5998, 1
887, 887, 1, 15, 33, 179.0759, 1
888, 888, 1, 15, 34, 178.1982, 1
889, 889, 1, 15, 35, 176.9604, 1
890, 890, 1, 15, 36, 175.353, 1
891, 891, 1, 15, 37, 173.3644, 1
892, 892, 1, 15, 38, 170.9803, 1
893, 893, 1, 15, 39, 168.184, 1
894, 894, 1, 15, 40, 164.9565, 1
895, 895, 1, 15, 41, 161.277, 1
896, 896, 1, 15, 42, 157.1226, 1
897, 897, 1, 15, 43, 152.4694, 1
898, 898, 1, 15, 44, 147.2927, 1
899, 899, 1, 15, 45, 141.5681, 1
900, 900, 1, 15, 46, 135.2723, 1
901, 901, 1, 15, 47, 128.384, 1
902, 902, 1, 15, 48, 120.8855, 1
903, 903, 1, 15, 49, 112.7648, 1
904, 904, 1, 15, 50, 104.0177, 1
905, 905, 1, 15, 51, 94.64984, 1
906, 906, 1, 15, 52, 84.67792, 1
907, 907, 1, 15, 53, 74.13418, 1
908, 908, 1, 15, 54, 63.06725, 1
909, 909, 1, 15, 55, 51.53816, 1
910, 910, 1, 15, 56, 39.60944, 1
911, 911, 1, 15, 57, 27.30393, 1
912, 912, 1, 15, 58, 14.47389, 1
913, 913, 1, 15, 59, 0.0, 1
914, 914, 1, 15, 60, -999.0, 0
915, 915, 1, 15, 61, -999.0, 0
916, 916, 1, 16, 1, -999.0, 0
917, 917, 1, 16, 2, 0.0, 1
918, 918, 1, 16, 3, 8.018855, 1
919, 919, 1, 16, 4, 19.4283, 1
920, 920, 1, 16, 5, 31.31839, 1
921, 921, 1, 16, 6, 43.15629, 1
922, 922, 1, 16, 7, 54.77306, 1
923, 923, 1, 16, 8, 66.06567, 1
924, 924, 1, 16, 9, 76.94967, 1
925, 925, 1, 16, 10, 87.35576, 1
926, 926, 1, 16, 11, 97.23088, 1
927, 927, 1, 16, 12, 106.5378, 1
928, 928, 1, 16, 13, 115.2536, 1
929, 929, 1, 16, 14, 123.3677, 1
930, 930, 1, 16, 15, 130.8796, 1
931, 931, 1, 16, 16, 137.7967, 1
932, 932, 1, 16, 17, 144.1322, 1
933, 933, 1, 16, 18, 149.9036, 1
934, 934, 1, 16, 19, 155.1315, 1
935, 935, 1, 16, 20, 159.8378, 1
936, 936, 1, 16, 21, 164.0452, 1
937, 937, 1, 16, 22, 167.7758, 1
938, 938, 1, 16, 23, 171.0512, 1
939, 939, 1, 16, 24, 173.8912, 1
940, 940, 1, 16, 25, 176.3141, 1
941, 941, 1, 16, 26, 178.3361, 1
942, 942, 1, 16, 27, 179.9712, 1
943, 943, 1, 16, 28, 181.2309, 1
944, 944, 1, 16, 29, 182.1242, 1
945, 945, 1, 16, 30, 182.6576, 1
946, 946, 1, 16, 31, 182.8349, 1
947, 947, 1, 16, 32, 182.6576, 1
948, 948, 1, 16, 33, 182.1242, 1
949, 949, 1, 16, 34, 181.2308, 1
950, 950, 1, 16, 35, 179.9711, 1
951, 951, 1, 16, 36, 178.3359, 1
952, 952, 1, 16, 37, 176.3138, 1
953, 953, 1, 16, 38, 173.8907, 1
954, 954, 1, 16, 39, 171.0506, 1
955, 955, 1, 16, 40, 167.7753, 1
956, 956, 1, 16, 41, 164.0449, 1
957, 957, 1, 16, 42, 159.8378, 1
958, 958, 1, 16, 43, 155.1316, 1
959, 959, 1, 16, 44, 149.9039, 1
960, 960, 1, 16, 45, 144.1324, 1
961, 961, 1, 16, 46, 137.7971, 1
962, 962, 1, 16, 47, 130.8803, 1
963, 963, 1, 16, 48, 123.3685, 1
964, 964, 1, 16, 49, 115.2542, 1
965, 965, 1, 16, 50, 106.5381, 1
966, 966, 1, 16, 51, 97.2312, 1
967, 967, 1, 16, 52, 87.3563, 1
968, 968, 1, 16, 53, 76.95009, 1
969, 969, 1, 16, 54, 66.06614, 1
970, 970, 1, 16, 55, 54.77368, 1
971, 971, 1, 16, 56, 43.15708, 1
972, 972, 1, 16, 57, 31.31908, 1
973, 973, 1, 16, 58, 19.42879, 1
974, 974, 1, 16, 59, 8.018549, 1
975, 975, 1, 16, 60, 0.0, 1
976, 976, 1, 16, 61, -999.0, 0
977, 977, 1, 17, 1, -999.0, 0
978, 978, 1, 17, 2, 0.0, 1
979, 979, 1, 17, 3, 11.15708, 1
980, 980, 1, 17, 4, 22.34109, 1
981, 981, 1, 17, 5, 33.81232, 1
982, 982, 1, 17, 6, 45.34663, 1
983, 983, 1, 17, 7, 56.7521, 1
984, 984, 1, 17, 8, 67.89041, 1
985, 985, 1, 17, 9, 78.6588, 1
986, 986, 1, 17, 10, 88.97919, 1
987, 987, 1, 17, 11, 98.79378, 1
988, 988, 1, 17, 12, 108.0618, 1
989, 989, 1, 17, 13, 116.7568, 1
990, 990, 1, 17, 14, 124.8652, 1
991, 991, 1, 17, 15, 132.3833, 1
992, 992, 1, 17, 16, 139.3159, 1
993, 993, 1, 17, 17, 145.6737, 1
994, 994, 1, 17, 18, 151.4721, 1
995, 995, 1, 17, 19, 156.7297, 1
996, 996, 1, 17, 20, 161.467, 1
997, 997, 1, 17, 21, 165.7054, 1
998, 998, 1, 17, 22, 169.4661, 1
999, 999, 1, 17, 23, 172.7697, 1
1000, 1000, 1, 17, 24, 175.6357, 1
1001, 1001, 1, 17, 25, 178.0817, 1
1002, 1002, 1, 17, 26, 180.1237, 1
1003, 1003, 1, 17, 27, 181.7754, 1
1004, 1004, 1, 17, 28, 183.048, 1
1005, 1005, 1, 17, 29, 183.9507, 1
1006, 1006, 1, 17, 30, 184.4897, 1
1007, 1007, 1, 17, 31, 184.669, 1
1008, 1008, 1, 17, 32, 184.4898, 1
1009, 1009, 1, 17, 33, 183.9507, 1
1010, 1010, 1, 17, 34, 183.048, 1
1011, 1011, 1, 17, 35, 181.7752, 1
1012, 1012, 1, 17, 36, 180.1235, 1
1013, 1013, 1, 17, 37, 178.0813, 1
1014, 1014, 1, 17, 38, 175.6352, 1
1015, 1015, 1, 17, 39, 172.7691, 1
1016, 1016, 1, 17, 40, 169.4655, 1
1017, 1017, 1, 17, 41, 165.7049, 1
1018, 1018, 1, 17, 42, 161.4668, 1
1019, 1019, 1, 17, 43, 156.7298, 1
1020, 1020, 1, 17, 44, 151.4724, 1
1021, 1021, 1, 17, 45, 145.6741, 1
1022, 1022, 1, 17, 46, 139.3165, 1
1023, 1023, 1, 17, 47, 132.384, 1
1024, 1024, 1, 17, 48, 124.8661, 1
1025, 1025, 1, 17, 49, 116.7577, 1
1026, 1026, 1, 17, 50, 108.0624, 1
1027, 1027, 1, 17, 51, 98.79418, 1
1028, 1028, 1, 17, 52, 88.97963, 1
1029, 1029, 1, 17, 53, 78.65926, 1
1030, 1030, 1, 17, 54, 67.89087, 1
1031, 1031, 1, 17, 55, 56.75297, 1
1032, 1032, 1, 17, 56, 45.3472, 1
1033, 1033, 1, 17, 57, 33.81289, 1
1034, 1034, 1, 17, 58, 22.34163, 1
1035, 1035, 1, 17, 59, 11.15719, 1
1036, 1036, 1, 17, 60, 0.0, 1
1037, 1037, 1, 17, 61, -999.0, 0
1038, 1038, 1, 18, 1, 0.0, 1
1039, 1039, 1, 18, 2, 3.532777, 1
1040, 1040, 1, 18, 3, 12.69583, 1
1041, 1041, 1, 18, 4, 23.40225, 1
1042, 1042, 1, 18, 5, 34.6715, 1
1043, 1043, 1, 18, 6, 46.08941, 1
1044, 1044, 1, 18, 7, 57.41908, 1
1045, 1045, 1, 18, 8, 68.50333, 1
1046, 1046, 1, 18, 9, 79.23195, 1
1047, 1047, 1, 18, 10, 89.52319, 1
1048, 1048, 1, 18, 11, 99.31712, 1
1049, 1049, 1, 18, 12, 108.5717, 1
1050, 1050, 1, 18, 13, 117.2596, 1
1051, 1051, 1, 18, 14, 125.3657, 1
1052, 1052, 1, 18, 15, 132.8856, 1
1053, 1053, 1, 18, 16, 139.823, 1
1054, 1054, 1, 18, 17, 146.1879, 1
1055, 1055, 1, 18, 18, 151.9951, 1
1056, 1056, 1, 18, 19, 157.2626, 1
1057, 1057, 1, 18, 20, 162.0101, 1
1058, 1058, 1, 18, 21, 166.2587, 1
1059, 1059, 1, 18, 22, 170.0293, 1
1060, 1060, 1, 18, 23, 173.3423, 1
1061, 1061, 1, 18, 24, 176.2169, 1
1062, 1062, 1, 18, 25, 178.6707, 1
1063, 1063, 1, 18, 26, 180.7193, 1
1064, 1064, 1, 18, 27, 182.3764, 1
1065, 1065, 1, 18, 28, 183.6534, 1
1066, 1066, 1, 18, 29, 184.5591, 1
1067, 1067, 1, 18, 30, 185.1, 1
1068, 1068, 1, 18, 31, 185.2799, 1
1069, 1069, 1, 18, 32, 185.1001, 1
1070, 1070, 1, 18, 33, 184.5592, 1
1071, 1071, 1, 18, 34, 183.6534, 1
1072, 1072, 1, 18, 35, 182.3763, 1
1073, 1073, 1, 18, 36, 180.719, 1
1074, 1074, 1, 18, 37, 178.6702, 1
1075, 1075, 1, 18, 38, 176.2164, 1
1076, 1076, 1, 18, 39, 173.3418, 1
1077, 1077, 1, 18, 40, 170.0288, 1
1078, 1078, 1, 18, 41, 166.2582, 1
1079, 1079, 1, 18, 42, 162.0098, 1
1080, 1080, 1, 18, 43, 157.2625, 1
1081, 1081, 1, 18, 44, 151.9955, 1
1082, 1082, 1, 18, 45, 146.1886, 1
1083, 1083, 1, 18, 46, 139.8238, 1
1084, 1084, 1, 18, 47, 132.8864, 1
1085, 1085, 1, 18, 48, 125.3665, 1
1086, 1086, 1, 18, 49, 117.2605, 1
1087, 1087, 1, 18, 50, 108.5726, 1
1088, 1088, 1, 18, 51, 99.31773, 1
1089, 1089, 1, 18, 52, 89.52357, 1
1090, 1090, 1, 18, 53, 79.23251, 1
1091, 1091, 1, 18, 54, 68.50402, 1
1092, 1092, 1, 18, 55, 57.41975, 1
1093, 1093, 1, 18, 56, 46.09024, 1
1094, 1094, 1, 18, 57, 34.67202, 1
1095, 1095, 1, 18, 58, 23.40248, 1
1096, 1096, 1, 18, 59, 12.69613, 1
1097, 1097, 1, 18, 60, 3.532115, 1
1098, 1098, 1, 18, 61, 0.0, 1
1099, 1099, 1, 19, 1, -999.0, 0
1100, 1100, 1, 19, 2, 0.0, 1
1101, 1101, 1, 19, 3, 11.15702, 1
1102, 1102, 1, 19, 4, 22.34138, 1
1103, 1103, 1, 19, 5, 33.81213, 1
1104, 1104, 1, 19, 6, 45.34658, 1
1105, 1105, 1, 19, 7, 56.75227, 1
1106, 1106, 1, 19, 8, 67.89046, 1
1107, 1107, 1, 19, 9, 78.65878, 1
1108, 1108, 1, 19, 10, 88.97932, 1
1109, 1109, 1, 19, 11, 98.79386, 1
1110, 1110, 1, 19, 12, 108.0617, 1
1111, 1111, 1, 19, 13, 116.7569, 1
1112, 1112, 1, 19, 14, 124.8653, 1
1113, 1113, 1, 19, 15, 132.3834, 1
1114, 1114, 1, 19, 16, 139.3158, 1
1115, 1115, 1, 19, 17, 145.6734, 1
1116, 1116, 1, 19, 18, 151.4719, 1
1117, 1117, 1, 19, 19, 156.7296, 1
1118, 1118, 1, 19, 20, 161.467, 1
1119, 1119, 1, 19, 21, 165.7054, 1
1120, 1120, 1, 19, 22, 169.4661, 1
1121, 1121, 1, 19, 23, 172.7698, 1
1122, 1122, 1, 19, 24, 175.6358, 1
1123, 1123, 1, 19, 25, 178.0819, 1
1124, 1124, 1, 19, 26, 180.1239, 1
1125, 1125, 1, 19, 27, 181.7755, 1
1126, 1126, 1, 19, 28, 183.0481, 1
1127, 1127, 1, 19, 29, 183.9507, 1
1128, 1128, 1, 19, 30, 184.4897, 1
1129, 1129, 1, 19, 31, 184.669, 1
1130, 1130, 1, 19, 32, 184.4898, 1
1131, 1131, 1, 19, 33, 183.9508, 1
1132, 1132, 1, 19, 34, 183.0481, 1
1133, 1133, 1, 19, 35, 181.7754, 1
1134, 1134, 1, 19, 36, 180.1236, 1
1135, 1135, 1, 19, 37, 178.0815, 1
1136, 1136, 1, 19, 38, 175.6353, 1
1137, 1137, 1, 19, 39, 172.7693, 1
1138, 1138, 1, 19, 40, 169.4656, 1
1139, 1139, 1, 19, 41, 165.7049, 1
1140, 1140, 1, 19, 42, 161.4667, 1
1141, 1141, 1, 19, 43, 156.7295, 1
1142, 1142, 1, 19, 44, 151.4722, 1
1143, 1143, 1, 19, 45, 145.6742, 1
1144, 1144, 1, 19, 46, 139.3167, 1
1145, 1145, 1, 19, 47, 132.3842, 1
1146, 1146, 1, 19, 48, 124.8661, 1
1147, 1147, 1, 19, 49, 116.7578, 1
1148, 1148, 1, 19, 50, 108.0627, 1
1149, 1149, 1, 19, 51, 98.79463, 1
1150, 1150, 1, 19, 52, 88.97979, 1
1151, 1151, 1, 19, 53, 78.65944, 1
1152, 1152, 1, 19, 54, 67.8913, 1
1153, 1153, 1, 19, 55, 56.75286, 1
1154, 1154, 1, 19, 56, 45.34751, 1
1155, 1155, 1, 19, 57, 33.81269, 1
1156, 1156, 1, 19, 58, 22.34161, 1
1157, 1157, 1, 19, 59, 11.15691, 1
1158, 1158, 1, 19, 60, 0.0, 1
1159, 1159, 1, 19, 61, -999.0, 0
1160, 1160, 1, 20, 1, -999.0, 0
1161, 1161, 1, 20, 2, 0.0, 1
1162, 1162, 1, 20, 3, 8.018599, 1
1163, 1163, 1, 20, 4, 19.42822, 1
1164, 1164, 1, 20, 5, 31.31865, 1
1165, 1165, 1, 20, 6, 43.15641, 1
1166, 1166, 1, 20, 7, 54.77297, 1
1167, 1167, 1, 20, 8, 66.06584, 1
1168, 1168, 1, 20, 9, 76.94971, 1
1169, 1169, 1, 20, 10, 87.35593, 1
1170, 1170, 1, 20, 11, 97.23108, 1
1171, 1171, 1, 20, 12, 106.5378, 1
1172, 1172, 1, 20, 13, 115.2536, 1
1173, 1173, 1, 20, 14, 123.3678, 1
1174, 1174, 1, 20, 15, 130.8797, 1
1175, 1175, 1, 20, 16, 137.7965, 1
1176, 1176, 1, 20, 17, 144.1318, 1
1177, 1177, 1, 20, 18, 149.9033, 1
1178, 1178, 1, 20, 19, 155.1313, 1
1179, 1179, 1, 20, 20, 159.8378, 1
1180, 1180, 1, 20, 21, 164.0452, 1
1181, 1181, 1, 20, 22, 167.7759, 1
1182, 1182, 1, 20, 23, 171.0513, 1
1183, 1183, 1, 20, 24, 173.8914, 1
1184, 1184, 1, 20, 25, 176.3144, 1
1185, 1185, 1, 20, 26, 178.3365, 1
1186, 1186, 1, 20, 27, 179.9715, 1
1187, 1187, 1, 20, 28, 181.231, 1
1188, 1188, 1, 20, 29, 182.1242, 1
1189, 1189, 1, 20, 30, 182.6575, 1
1190, 1190, 1, 20, 31, 182.8348, 1
1191, 1191, 1, 20, 32, 182.6575, 1
1192, 1192, 1, 20, 33, 182.1242, 1
1193, 1193, 1, 20, 34, 181.231, 1
1194, 1194, 1, 20, 35, 179.9713, 1
1195, 1195, 1, 20, 36, 178.3362, 1
1196, 1196, 1, 20, 37, 176.314, 1
1197, 1197, 1, 20, 38, 173.891, 1
1198, 1198, 1, 20, 39, 171.0509, 1
1199, 1199, 1, 20, 40, 167.7755, 1
1200, 1200, 1, 20, 41, 164.0448, 1
1201, 1201, 1, 20, 42, 159.8375, 1
1202, 1202, 1, 20, 43, 155.1313, 1
1203, 1203, 1, 20, 44, 149.9037, 1
1204, 1204, 1, 20, 45, 144.1325, 1
1205, 1205, 1, 20, 46, 137.7974, 1
1206, 1206, 1, 20, 47, 130.8805, 1
1207, 1207, 1, 20, 48, 123.3687, 1
1208, 1208, 1, 20, 49, 115.2545, 1
1209, 1209, 1, 20, 50, 106.5388, 1
